"Year","substitution","carbonintensity","embodied","landfill","pcenergy","total","path"
156,1.15832215922289,-0.359397546193644,0.180970955668183,0,0,0.97989556869743,"biofuel with char"
157,1.15832215922289,-0.359397546193644,0.180546788658506,0,0,0.979471401687753,"biofuel with char"
158,1.15832215922289,-0.359397546193644,0.180123822578086,0,0,0.979048435607333,"biofuel with char"
159,1.15832215922289,-0.359397546193644,0.179702047092347,0,0,0.978626660121594,"biofuel with char"
160,1.15832215922289,-0.359397546193644,0.179281452148188,0,0,0.978206065177435,"biofuel with char"
0,0,0,0.574,0,0,0.574,"biochar"
1,0.229,-0.03873,0.569941130847964,0,0,0.760211130847964,"biochar"
2,0.229,-0.03873,0.565984765005785,0,0,0.756254765005784,"biochar"
3,0.229,-0.03873,0.562127493354522,0,0,0.752397493354522,"biochar"
4,0.229,-0.03873,0.558366022711902,0,0,0.748636022711902,"biochar"
5,0.229,-0.03873,0.554697171883523,0,0,0.744967171883523,"biochar"
6,0.229,-0.03873,0.551117867848582,0,0,0.741387867848582,"biochar"
7,0.229,-0.03873,0.547625142075518,0,0,0.737895142075518,"biochar"
8,0.229,-0.03873,0.544216126963164,0,0,0.734486126963164,"biochar"
9,0.229,-0.03873,0.540888052403121,0,0,0.731158052403121,"biochar"
10,0.229,-0.03873,0.53763824245923,0,0,0.72790824245923,"biochar"
11,0.229,-0.03873,0.534464112160158,0,0,0.724734112160158,"biochar"
12,0.229,-0.03873,0.531363164401227,0,0,0.721633164401227,"biochar"
13,0.229,-0.03873,0.528332986951793,0,0,0.718602986951792,"biochar"
14,0.229,-0.03873,0.525371249564547,0,0,0.715641249564547,"biochar"
15,0.229,-0.03873,0.522475701183299,0,0,0.712745701183299,"biochar"
16,0.229,-0.03873,0.51964416724586,0,0,0.70991416724586,"biochar"
17,0.229,-0.03873,0.516874547078807,0,0,0.707144547078807,"biochar"
18,0.229,-0.03873,0.514164811380984,0,0,0.704434811380984,"biochar"
19,0.229,-0.03873,0.511512999792728,0,0,0.701782999792728,"biochar"
20,0.229,-0.03873,0.508917218547892,0,0,0.699187218547892,"biochar"
21,0.229,-0.03873,0.506375638205852,0,0,0.696645638205851,"biochar"
22,0.229,-0.03873,0.50388649146076,0,0,0.69415649146076,"biochar"
23,0.229,-0.03873,0.501448071025433,0,0,0.691718071025433,"biochar"
24,0.229,-0.03873,0.499058727587316,0,0,0.689328727587316,"biochar"
25,0.229,-0.03873,0.496716867834071,0,0,0.686986867834071,"biochar"
26,0.229,-0.03873,0.494420952546423,0,0,0.684690952546423,"biochar"
27,0.229,-0.03873,0.492169494755971,0,0,0.682439494755971,"biochar"
28,0.229,-0.03873,0.489961057965751,0,0,0.680231057965751,"biochar"
29,0.229,-0.03873,0.4877942544314,0,0,0.6780642544314,"biochar"
30,0.229,-0.03873,0.485667743500889,0,0,0.675937743500889,"biochar"
31,0.229,-0.03873,0.483580230010793,0,0,0.673850230010792,"biochar"
32,0.229,-0.03873,0.481530462737194,0,0,0.671800462737194,"biochar"
33,0.229,-0.03873,0.479517232899359,0,0,0.669787232899359,"biochar"
34,0.229,-0.03873,0.477539372714372,0,0,0.667809372714372,"biochar"
35,0.229,-0.03873,0.475595754001013,0,0,0.665865754001013,"biochar"
36,0.229,-0.03873,0.473685286831188,0,0,0.663955286831188,"biochar"
37,0.229,-0.03873,0.471806918227291,0,0,0.662076918227291,"biochar"
38,0.229,-0.03873,0.469959630903948,0,0,0.660229630903948,"biochar"
39,0.229,-0.03873,0.46814244205261,0,0,0.65841244205261,"biochar"
40,0.229,-0.03873,0.466354402167554,0,0,0.656624402167554,"biochar"
41,0.229,-0.03873,0.464594593911869,0,0,0.654864593911869,"biochar"
42,0.229,-0.03873,0.462862131022072,0,0,0.653132131022072,"biochar"
43,0.229,-0.03873,0.461156157250039,0,0,0.651426157250039,"biochar"
44,0.229,-0.03873,0.459475845340967,0,0,0.649745845340967,"biochar"
45,0.229,-0.03873,0.45782039604616,0,0,0.64809039604616,"biochar"
46,0.229,-0.03873,0.456189037169439,0,0,0.646459037169439,"biochar"
47,0.229,-0.03873,0.454581022646028,0,0,0.644851022646028,"biochar"
48,0.229,-0.03873,0.452995631652826,0,0,0.643265631652826,"biochar"
49,0.229,-0.03873,0.451432167748975,0,0,0.641702167748975,"biochar"
50,0.229,-0.03873,0.449889958045712,0,0,0.640159958045712,"biochar"
51,0.229,-0.03873,0.448368352404489,0,0,0.638638352404489,"biochar"
52,0.229,-0.03873,0.446866722662414,0,0,0.637136722662414,"biochar"
53,0.229,-0.03873,0.445384461884073,0,0,0.635654461884073,"biochar"
54,0.229,-0.03873,0.443920983638835,0,0,0.634190983638835,"biochar"
55,0.229,-0.03873,0.442475721302778,0,0,0.632745721302778,"biochar"
56,0.229,-0.03873,0.441048127384386,0,0,0.631318127384386,"biochar"
57,0.229,-0.03873,0.439637672873224,0,0,0.629907672873224,"biochar"
58,0.229,-0.03873,0.438243846610789,0,0,0.628513846610789,"biochar"
59,0.229,-0.03873,0.4368661546828,0,0,0.6271361546828,"biochar"
60,0.229,-0.03873,0.435504119832179,0,0,0.625774119832179,"biochar"
61,0.229,-0.03873,0.434157280892034,0,0,0.624427280892034,"biochar"
62,0.229,-0.03873,0.432825192237953,0,0,0.623095192237953,"biochar"
63,0.229,-0.03873,0.431507423258956,0,0,0.621777423258956,"biochar"
64,0.229,-0.03873,0.430203557846464,0,0,0.620473557846464,"biochar"
65,0.229,-0.03873,0.428913193900677,0,0,0.619183193900677,"biochar"
66,0.229,-0.03873,0.427635942853764,0,0,0.617905942853764,"biochar"
67,0.229,-0.03873,0.426371429209299,0,0,0.616641429209299,"biochar"
68,0.229,-0.03873,0.425119290097379,0,0,0.615389290097379,"biochar"
69,0.229,-0.03873,0.423879174844893,0,0,0.614149174844893,"biochar"
70,0.229,-0.03873,0.422650744560443,0,0,0.612920744560443,"biochar"
71,0.229,-0.03873,0.421433671733381,0,0,0.611703671733381,"biochar"
72,0.229,-0.03873,0.420227639846524,0,0,0.610497639846524,"biochar"
73,0.229,-0.03873,0.419032343002048,0,0,0.609302343002048,"biochar"
74,0.229,-0.03873,0.41784748556013,0,0,0.60811748556013,"biochar"
75,0.229,-0.03873,0.416672781789896,0,0,0.606942781789896,"biochar"
76,0.229,-0.03873,0.415507955532257,0,0,0.605777955532257,"biochar"
77,0.229,-0.03873,0.414352739874235,0,0,0.604622739874235,"biochar"
78,0.229,-0.03873,0.413206876834375,0,0,0.603476876834375,"biochar"
79,0.229,-0.03873,0.412070117058874,0,0,0.602340117058874,"biochar"
80,0.229,-0.03873,0.410942219528066,0,0,0.601212219528066,"biochar"
81,0.229,-0.03873,0.409822951272893,0,0,0.600092951272893,"biochar"
82,0.229,-0.03873,0.408712087101044,0,0,0.598982087101044,"biochar"
83,0.229,-0.03873,0.407609409332415,0,0,0.597879409332415,"biochar"
84,0.229,-0.03873,0.406514707543586,0,0,0.596784707543586,"biochar"
85,0.229,-0.03873,0.405427778320991,0,0,0.595697778320991,"biochar"
86,0.229,-0.03873,0.404348425022505,0,0,0.594618425022506,"biochar"
87,0.229,-0.03873,0.403276457547148,0,0,0.593546457547148,"biochar"
88,0.229,-0.03873,0.40221169211263,0,0,0.59248169211263,"biochar"
89,0.229,-0.03873,0.401153951040475,0,0,0.591423951040475,"biochar"
90,0.229,-0.03873,0.400103062548467,0,0,0.590373062548467,"biochar"
91,0.229,-0.03873,0.399058860550161,0,0,0.589328860550161,"biochar"
92,0.229,-0.03873,0.39802118446122,0,0,0.58829118446122,"biochar"
93,0.229,-0.03873,0.396989879012356,0,0,0.587259879012356,"biochar"
94,0.229,-0.03873,0.395964794068637,0,0,0.586234794068637,"biochar"
95,0.229,-0.03873,0.394945784454946,0,0,0.585215784454946,"biochar"
96,0.229,-0.03873,0.393932709787391,0,0,0.584202709787391,"biochar"
97,0.229,-0.03873,0.392925434310452,0,0,0.583195434310452,"biochar"
98,0.229,-0.03873,0.391923826739677,0,0,0.582193826739677,"biochar"
99,0.229,-0.03873,0.390927760109736,0,0,0.581197760109736,"biochar"
100,0.229,-0.03873,0.389937111627642,0,0,0.580207111627642,"biochar"
101,0.229,-0.03873,0.388951762530989,0,0,0.579221762530989,"biochar"
102,0.229,-0.03873,0.387971597950995,0,0,0.578241597950995,"biochar"
103,0.229,-0.03873,0.386996506780232,0,0,0.577266506780232,"biochar"
104,0.229,-0.03873,0.386026381544842,0,0,0.576296381544842,"biochar"
105,0.229,-0.03873,0.385061118281117,0,0,0.575331118281117,"biochar"
106,0.229,-0.03873,0.384100616416277,0,0,0.574370616416277,"biochar"
107,0.229,-0.03873,0.383144778653312,0,0,0.573414778653312,"biochar"
108,0.229,-0.03873,0.382193510859741,0,0,0.572463510859741,"biochar"
109,0.229,-0.03873,0.381246721960164,0,0,0.571516721960164,"biochar"
110,0.229,-0.03873,0.38030432383247,0,0,0.57057432383247,"biochar"
111,0.229,-0.03873,0.379366231207581,0,0,0.569636231207581,"biochar"
112,0.229,-0.03873,0.378432361572613,0,0,0.568702361572613,"biochar"
113,0.229,-0.03873,0.377502635077331,0,0,0.567772635077331,"biochar"
114,0.229,-0.03873,0.376576974443789,0,0,0.566846974443789,"biochar"
115,0.229,-0.03873,0.375655304879051,0,0,0.565925304879051,"biochar"
116,0.229,-0.03873,0.374737553990885,0,0,0.565007553990885,"biochar"
117,0.229,-0.03873,0.37382365170632,0,0,0.56409365170632,"biochar"
118,0.229,-0.03873,0.372913530192986,0,0,0.563183530192986,"biochar"
119,0.229,-0.03873,0.37200712378313,0,0,0.56227712378313,"biochar"
120,0.229,-0.03873,0.371104368900212,0,0,0.561374368900212,"biochar"
121,0.229,-0.03873,0.370205203988012,0,0,0.560475203988012,"biochar"
122,0.229,-0.03873,0.369309569442146,0,0,0.559579569442146,"biochar"
123,0.229,-0.03873,0.368417407543911,0,0,0.558687407543911,"biochar"
124,0.229,-0.03873,0.367528662396386,0,0,0.557798662396386,"biochar"
125,0.229,-0.03873,0.366643279862712,0,0,0.556913279862712,"biochar"
126,0.229,-0.03873,0.365761207506466,0,0,0.556031207506466,"biochar"
127,0.229,-0.03873,0.364882394534071,0,0,0.555152394534071,"biochar"
128,0.229,-0.03873,0.364006791739166,0,0,0.554276791739166,"biochar"
129,0.229,-0.03873,0.36313435144887,0,0,0.55340435144887,"biochar"
130,0.229,-0.03873,0.362265027471872,0,0,0.552535027471872,"biochar"
131,0.229,-0.03873,0.361398775048297,0,0,0.551668775048297,"biochar"
132,0.229,-0.03873,0.36053555080127,0,0,0.55080555080127,"biochar"
133,0.229,-0.03873,0.359675312690133,0,0,0.549945312690133,"biochar"
134,0.229,-0.03873,0.358818019965256,0,0,0.549088019965256,"biochar"
135,0.229,-0.03873,0.357963633124386,0,0,0.548233633124386,"biochar"
136,0.229,-0.03873,0.357112113870481,0,0,0.547382113870481,"biochar"
137,0.229,-0.03873,0.356263425070977,0,0,0.546533425070977,"biochar"
138,0.229,-0.03873,0.355417530718449,0,0,0.545687530718449,"biochar"
139,0.229,-0.03873,0.354574395892606,0,0,0.544844395892606,"biochar"
140,0.229,-0.03873,0.35373398672358,0,0,0.54400398672358,"biochar"
141,0.229,-0.03873,0.352896270356466,0,0,0.543166270356466,"biochar"
142,0.229,-0.03873,0.35206121491707,0,0,0.54233121491707,"biochar"
143,0.229,-0.03873,0.351228789478818,0,0,0.541498789478818,"biochar"
144,0.229,-0.03873,0.350398964030803,0,0,0.540668964030803,"biochar"
145,0.229,-0.03873,0.349571709446904,0,0,0.539841709446904,"biochar"
146,0.229,-0.03873,0.348746997455969,0,0,0.539016997455969,"biochar"
147,0.229,-0.03873,0.347924800613007,0,0,0.538194800613007,"biochar"
148,0.229,-0.03873,0.347105092271359,0,0,0.537375092271359,"biochar"
149,0.229,-0.03873,0.346287846555827,0,0,0.536557846555827,"biochar"
150,0.229,-0.03873,0.345473038336699,0,0,0.535743038336699,"biochar"
151,0.229,-0.03873,0.344660643204677,0,0,0.534930643204677,"biochar"
152,0.229,-0.03873,0.343850637446645,0,0,0.534120637446645,"biochar"
153,0.229,-0.03873,0.34304299802227,0,0,0.53331299802227,"biochar"
154,0.229,-0.03873,0.342237702541393,0,0,0.532507702541393,"biochar"
155,0.229,-0.03873,0.341434729242197,0,0,0.531704729242197,"biochar"
156,0.229,-0.03873,0.340634056970108,0,0,0.530904056970108,"biochar"
157,0.229,-0.03873,0.339835665157422,0,0,0.530105665157423,"biochar"
158,0.229,-0.03873,0.339039533803625,0,0,0.529309533803625,"biochar"
159,0.229,-0.03873,0.338245643456374,0,0,0.528515643456374,"biochar"
160,0.229,-0.03873,0.337453975193139,0,0,0.527723975193139,"biochar"
0,0,0,0,0,0,0,"ft"
1,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
2,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
3,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
4,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
5,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
6,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
7,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
8,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
9,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
10,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
11,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
12,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
13,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
14,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
15,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
16,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
17,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
18,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
19,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
20,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
21,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
22,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
23,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
24,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
25,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
26,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
27,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
28,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
29,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
30,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
31,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
32,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
33,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
34,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
35,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
36,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
37,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
38,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
39,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
40,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
41,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
42,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
43,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
44,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
45,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
46,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
47,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
48,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
49,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
50,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
51,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
52,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
53,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
54,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
55,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
56,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
57,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
58,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
59,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
60,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
61,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
62,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
63,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
64,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
65,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
66,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
67,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
68,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
69,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
70,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
71,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
72,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
73,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
74,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
75,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
76,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
77,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
78,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
79,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
80,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
81,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
82,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
83,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
84,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
85,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
86,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
87,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
88,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
89,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
90,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
91,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
92,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
93,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
94,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
95,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
96,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
97,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
98,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
99,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
100,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
101,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
102,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
103,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
104,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
105,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
106,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
107,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
108,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
109,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
110,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
111,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
112,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
113,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
114,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
115,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
116,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
117,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
118,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
119,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
120,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
121,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
122,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
123,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
124,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
125,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
126,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
127,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
128,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
129,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
130,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
131,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
132,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
133,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
134,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
135,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
136,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
137,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
138,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
139,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
140,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
141,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
142,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
143,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
144,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
145,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
146,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
147,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
148,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
149,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
150,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
151,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
152,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
153,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
154,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
155,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
156,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
157,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
158,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
159,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
160,0.646097878787879,0.839853181853737,0,0,0,0.646097878787879,"ft"
0,0,0,0,0,0,0,"ethanol"
1,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
2,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
3,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
4,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
5,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
6,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
7,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
8,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
9,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
10,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
11,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
12,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
13,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
14,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
15,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
16,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
17,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
18,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
19,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
20,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
21,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
22,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
23,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
24,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
25,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
26,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
27,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
28,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
29,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
30,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
31,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
32,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
33,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
34,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
35,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
36,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
37,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
38,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
39,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
40,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
41,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
42,0.204654537124715,0.960197644419851,0,0,0,1.16485218154457,"ethanol"
