biosum_cond_id,ID,acres,owngrpcd,rxcycle,rxpackage,county,mmbf_county,merch_yield_mmbf,target,random_harvest_assign,total_yield,cum_sum,error,random_harvest_assign1
1200906050904500589700001,536,3913.4540247721,40,1,032,Mendocino,108.8,0.02812693,91.06559999999999,10.286256375103655,0.2893208130245942,17.12157050020807,0.01,NA
1201106060104500543590001,994,10227.6245182176,40,1,032,Mendocino,108.8,0.02628031,91.06559999999999,281.0102571376485,7.385036670757116,24.506607170965186,0.01,NA
1200806050804500524990001,318,10332.0429286243,40,1,032,Mendocino,108.8,0.05670851,91.06559999999999,59.054349018103004,3.3488841418365842,27.855491312801767,0.01,NA
1200906050804500666310001,458,6872.0148932259,40,1,032,Mendocino,108.8,0.02987552,91.06559999999999,180.775858346711,5.400772771554331,33.2562640843561,0.01,NA
1201206060204500584490001,1229,7523.9589376441,40,1,032,Mendocino,108.8,0.040085,91.06559999999999,120.21681629324267,4.818891081114633,38.07515516547073,0.01,NA
1200906050904500787540001,544,5331.9433007417,40,1,032,Mendocino,108.8,0.00561995,91.06559999999999,245.90141117474133,1.3819536357314877,39.457108801202224,0.01,NA
1200906050904500900950001,550,6171.6858595701,40,1,032,Mendocino,108.8,0.04255381,91.06559999999999,63.23046109055555,2.6906970274598936,42.147805828662115,0.01,NA
1201606060604500892800001,2156,6597.3256588267,40,1,032,Mendocino,108.8,0.00633594,91.06559999999999,7.514132320673711,0.04760909153584939,42.19541492019796,0.01,NA
1201106060104500509200001,991,7523.9589376441,40,1,032,Mendocino,108.8,0.04203688,91.06559999999999,2.8350023600347423,0.11917465400849725,42.31458957420646,0.01,NA
1200906050904500721570001,541,6787.6748197653,40,1,032,Mendocino,108.8,0.01728962,91.06559999999999,21.361861942800573,0.3693384754834836,42.683928049689946,0.01,NA
1200806050804500949830003,326,1880.989734411,40,1,032,Mendocino,108.8,0.02103962,91.06559999999999,19.26867566380329,0.40540561386966895,43.089333663559614,0.01,NA
1200706050704500635240001,92,7523.9589376441,40,1,032,Mendocino,108.8,0.13168178,91.06559999999999,24.707772498109197,3.2535634623860656,46.34289712594568,0.01,NA
1201506060504500627600001,1904,7109.2577343223,40,1,032,Mendocino,108.8,0.02749906,91.06559999999999,95.66979819250334,2.6308295206835406,48.97372664662922,0.01,NA
1201406060404500546170001,1673,6597.3256588267,40,1,032,Mendocino,108.8,0.0461393,91.06559999999999,107.9803304312529,4.982136859866706,53.95586350649592,0.01,NA
1201106060104500569640001,995,8793.0093755605,40,1,032,Mendocino,108.8,0.04506061,91.06559999999999,36.77213991036854,1.6569750553665517,55.61283856186248,0.01,NA
1201306060304500568870002,1453,2036.3437148125,40,1,032,Mendocino,108.8,0.04851189,91.06559999999999,1.3739212755371562,0.06665151778751821,55.679490079649995,0.01,NA
1200706050704500618640001,91,6248.6090457266,40,1,032,Mendocino,108.8,0.03244337,91.06559999999999,66.13403976632604,2.145611121733629,57.825101201383625,0.01,NA
1201406060404500746630001,1680,10658.8940715407,40,1,032,Mendocino,108.8,0.03795053,91.06559999999999,71.55987958622694,2.7157353570334934,60.54083655841712,0.01,NA
1201506060504500767230001,1908,2166.4826147036,40,1,032,Mendocino,108.8,0.05751686,91.06559999999999,63.412538652262484,3.64729010790677,64.1881266663239,0.01,NA
1201306060304500768270001,1459,7523.9589376441,40,1,032,Mendocino,108.8,0.05000378,91.06559999999999,173.72613053590632,8.686963211568742,72.87508987789263,0.01,NA
1201406060404500523120001,1672,5883.2733989862,40,1,032,Mendocino,108.8,0.01860797,91.06559999999999,223.30068800587708,4.155172503392721,77.03026238128535,0.01,NA
1201306060304500812540001,1461,10332.0429286243,40,1,032,Mendocino,108.8,0.01426376,91.06559999999999,423.8943439563176,6.046327187550364,83.07658956883571,0.01,NA
1201206060204500785930001,1235,7109.2577343223,40,1,032,Mendocino,108.8,0.03620009,91.06559999999999,77.60319031150757,2.809242473563702,85.88583204239941,0.01,NA
1201206060204500506180001,1227,7523.9589376441,40,1,032,Mendocino,108.8,0.01706937,91.06559999999999,26.44503063026445,0.4514000124893171,86.33723205488873,0.01,NA
1201606060604500993910001,2161,7523.9589376441,40,1,032,Mendocino,108.8,0.01776107,91.06559999999999,40.54423041431423,0.720108914484764,87.0573409693735,0.01,NA
1201306060304500580220001,1455,7523.9589376441,40,1,032,Mendocino,108.8,0.08064743,91.06559999999999,4.439924542640631,0.3580685037578923,87.41540947313139,0.01,NA
1201606060604500737420001,2154,6188.438288588,40,1,032,Mendocino,108.8,0.08192969,91.06559999999999,32.93599457022193,2.698435824979966,90.11384529811136,0.01,NA
1201606060604500711840001,2153,6885.1937541545,40,1,032,Mendocino,108.8,0.03076599,91.06559999999999,31.163677709457115,0.9587813967723805,91.07262669488374,0.01,NA
1201206060204500995240001,1242,8231.4975334992,40,2,032,Mendocino,108.8,0.03335166,91.06559999999999,245.31173673254773,8.181553637513442,8.181553637513442,0.01,245.31173673254773
1201506060504500619860001,1903,6787.6748197653,40,2,032,Mendocino,108.8,0.04199855,91.06559999999999,460.25186431312255,19.329910935947893,27.511464573461335,0.01,460.25186431312255
1201106060104500535600001,993,6597.3256588267,40,2,032,Mendocino,108.8,0.05101681,91.06559999999999,513.7123221886867,26.207963935759015,53.71942850922035,0.01,513.7123221886867
1201106060104500856870001,1007,6597.3256588267,40,2,032,Mendocino,108.8,0.01775939,91.06559999999999,189.12736059549667,3.3587865564860575,57.07821506570641,0.01,189.12736059549667
1200706050704500885490001,105,5745.6712434495,40,2,032,Mendocino,108.8,0.02105484,91.06559999999999,74.27480289568328,1.563844091000148,58.64205915670656,0.01,74.27480289568328
1200806050804500764590001,321,8373.532046824,40,2,032,Mendocino,108.8,0.02295368,91.06559999999999,1433.9122840334026,32.91356371577183,91.55562287247838,0.01,1433.9122840334026
1201406060404500735310001,1678,7109.2577343223,40,3,032,Mendocino,108.8,0.05406387,91.06559999999999,787.0882315286789,42.553035827896394,42.553035827896394,0.01,787.0882315286789
1200806050804500783000001,322,7523.9589376441,40,3,032,Mendocino,108.8,0.03522422,91.06559999999999,1378.1621738382698,48.54468760695746,91.09772343485386,0.01,1378.1621738382698
1201206060204500584490001,1229,7523.9589376441,40,4,032,Mendocino,108.8,0.02801641,91.06559999999999,120.21681629324267,3.368043614166167,3.368043614166167,0.01,32.02795231200256
1201406060404500785690001,1681,6072.0729416119,40,4,032,Mendocino,108.8,0.0482087,91.06559999999999,164.73772842960236,7.941791728544171,11.309835342710338,0.01,164.73772842960236
1200806050804500849660001,324,6640.4055849011,40,4,032,Mendocino,108.8,0.04599363,91.06559999999999,21.2668134917269,0.9781379510174951,12.287973293727832,0.01,84.77732878563002
1201106060104500856870001,1007,6597.3256588267,40,4,032,Mendocino,108.8,0.03337714,91.06559999999999,189.12736059549667,6.312530392426376,18.60050368615421,0.01,226.8618457958316
1201106060104500543590001,994,10227.6245182176,40,4,032,Mendocino,108.8,0.05068649,91.06559999999999,281.0102571376485,14.24342358830485,32.843927274459055,0.01,185.11092650968794
1201506060504500690900001,1905,5886.508266651,40,4,032,Mendocino,108.8,0.05542277,91.06559999999999,37.411326134853674,2.0734393237669844,34.917366598226046,0.01,37.411326134853674
1201206060204500889020001,1240,6737.4373819437,40,4,032,Mendocino,108.8,0.04579003,91.06559999999999,157.85111626514504,7.228007349314479,42.14537394754052,0.01,157.85111626514504
1200906050904500929210001,553,4367.6990693328,40,4,032,Mendocino,108.8,0.00886745,91.06559999999999,8.73017483737945,0.0774143888617204,42.222788336402246,0.01,8.73017483737945
1201106060104500569640001,995,8793.0093755605,40,4,032,Mendocino,108.8,0.08812213,91.06559999999999,36.77213991036854,3.240439293559685,45.46322762996193,0.01,56.62340976685155
1201406060404500686990001,1677,7523.9589376441,40,4,032,Mendocino,108.8,0.02934529,91.06559999999999,750.401574181166,22.020751810802828,67.48397944076476,0.01,750.401574181166
1201206060204500785930001,1235,7109.2577343223,40,4,032,Mendocino,108.8,0.03827769,91.06559999999999,77.60319031150757,2.9704708617548907,70.45445030251965,0.01,74.33976338490127
1201306060304500568870003,1454,3859.1915654739,40,4,032,Mendocino,108.8,0.01636326,91.06559999999999,42.82886780701739,0.7008198994318554,71.1552702019515,0.01,42.82886780701739
1200906050904500744570001,542,6904.4706649014,40,4,032,Mendocino,108.8,0.04190236,91.06559999999999,70.17757939703849,2.9406061958232894,74.09587639777479,0.01,70.17757939703849
1200706050704500717570002,97,1860.3862081081,40,4,032,Mendocino,108.8,0.03975603,91.06559999999999,410.8446673911333,16.333552922141916,90.42942931991671,0.01,410.8446673911333
1201206060209300686080001,1320,6597.3256588267,40,1,032,Siskiyou,147.9,0.05797645,123.7923,64.2162726169666,3.7230315185639333,3.7230315185639333,0.01,NA
1201606060609300611640001,2236,8231.4975334992,40,1,032,Siskiyou,147.9,0.05579764,123.7923,4.740081769213052,0.264485376129113,3.987516894693046,0.01,NA
1201506060509300993660001,2018,5022.2824366512,40,1,032,Siskiyou,147.9,0.07143991,123.7923,171.75506886075064,12.270166661455827,16.257683556148873,0.01,NA
1200906050909300766750001,640,4694.408730775,40,1,032,Siskiyou,147.9,0.04312276,123.7923,116.03903789260686,5.003923581673791,21.261607137822665,0.01,NA
1201506060509300760980001,2006,6885.6830632359,40,1,032,Siskiyou,147.9,0.03227261,123.7923,391.7012487118595,12.641221636190844,33.90282877401351,0.01,NA
1201306060309300652400001,1546,6597.3256588267,40,1,032,Siskiyou,147.9,0.05058883,123.7923,91.44221338480479,4.625954587747614,38.52878336176112,0.01,NA
1200906050909300798580001,642,8919.4470139422,40,1,032,Siskiyou,147.9,0.074309,123.7923,47.00426359563721,3.4928398235282057,42.02162318528933,0.01,NA
1201306060309300755260001,1549,8474.1704742934,40,1,032,Siskiyou,147.9,0.07207331,123.7923,28.10929264073429,2.0259297623763612,44.047552947665686,0.01,NA
1201506060509300961920002,2017,2894.9182016747,40,1,032,Siskiyou,147.9,0.12381279,123.7923,157.94017627506437,19.555013877707527,63.602566825373216,0.01,NA
1201106060109300752250001,1094,5727.6515556733,40,1,032,Siskiyou,147.9,0.07170312,123.7923,60.24748884411538,4.319932922288266,67.92249974766148,0.01,NA
1201006051009300835110001,856,6597.3256588267,40,1,032,Siskiyou,147.9,0.03612784,123.7923,86.12638233042227,3.1115601606123233,71.0340599082738,0.01,NA
1201306060309300658170001,1547,6696.6695602308,40,1,032,Siskiyou,147.9,0.05065068,123.7923,161.20060621652905,8.164920321279423,79.19898022955323,0.01,NA
1201406060409300520950001,1765,8231.4975334992,40,1,032,Siskiyou,147.9,0.03369946,123.7923,585.2616741092356,19.723002376177224,98.92198260573045,0.01,NA
1201606060609300803240001,2242,6520.9926056382,40,1,032,Siskiyou,147.9,0.04181791,123.7923,202.42868613762175,8.465144578321315,107.38712718405176,0.01,NA
1201606060609300506390001,2230,7523.9589376441,40,1,032,Siskiyou,147.9,0.06283458,123.7923,243.76612756489246,15.31694224376644,122.70406942781821,0.01,NA
1201506060509300762650001,2007,6236.0602411499,40,1,032,Siskiyou,147.9,0.02304207,123.7923,66.20539348487206,1.525509311055966,124.22957873887417,0.01,NA
1201006051009300915310001,864,3351.3254432046,40,1,032,Siskiyou,147.9,0.04521418,123.7923,4.512499882390432,0.2040289819323798,124.43360772080655,0.01,NA
1201406060409300828280001,1783,7109.2577343223,40,2,032,Siskiyou,147.9,0.056613,123.7923,754.0332834115115,42.6880862737759,42.6880862737759,0.01,754.0332834115115
1201106060109300892520001,1100,6597.3256588267,40,2,032,Siskiyou,147.9,0.03270658,123.7923,273.6292294371185,8.949476282923472,51.63756255669937,0.01,273.6292294371185
1200806050809300698740001,391,5114.4005160731,40,2,032,Siskiyou,147.9,0.07943023,123.7923,900.7347782667473,71.54557060672674,123.18313316342612,0.01,900.7347782667473
1200706050709300984230001,194,5405.9541132395,40,3,032,Siskiyou,147.9,0.05262592,123.7923,194.34331160328665,10.227495568969635,10.227495568969635,0.01,194.34331160328665
1200806050809300659140001,389,5817.1419896291,40,3,032,Siskiyou,147.9,0.06126947,123.7923,162.30080565401272,9.944084342994362,20.171579911963995,0.01,162.30080565401272
1201006051009300767600001,855,6423.1562504844,40,3,032,Siskiyou,147.9,0.05735389,123.7923,431.19390838928666,24.730647990429222,44.90222790239322,0.01,431.19390838928666
1201606060609300953330001,2253,6597.3256588267,40,3,032,Siskiyou,147.9,0.06116159,123.7923,907.067983798613,55.47772012721741,100.37994802961063,0.01,907.067983798613
1200906050909300870500001,646,5714.4710913627,40,3,032,Siskiyou,147.9,0.04115131,123.7923,64.8808570100951,2.6699322598880966,103.04988028949873,0.01,64.8808570100951
1200806050809300897490001,405,7290.2017107605,40,3,032,Siskiyou,147.9,0.01773257,123.7923,926.6601243506489,16.432065521256586,119.4819458107553,0.01,926.6601243506489
1201506060509300993660001,2018,5022.2824366512,40,3,032,Siskiyou,147.9,0.0217529,123.7923,171.75506886075064,3.7361708374210223,123.21811664817633,0.01,272.0543032459172
1200806050809300728790001,393,4646.3310654265,40,3,032,Siskiyou,147.9,0.0516027,123.7923,24.22735572769137,1.2501969694093396,124.46831361758568,0.01,24.22735572769137
1201506060509300961920002,2017,2894.9182016747,40,4,032,Siskiyou,147.9,0.04613515,123.7923,157.94017627506437,7.286593723476536,7.286593723476536,0.01,240.9729275269933
1201206060209300740680001,1327,5850.8886666627,40,4,032,Siskiyou,147.9,0.02643308,123.7923,2635.8992497508475,69.67493574060414,76.96152946408068,0.01,2635.8992497508475
1201506060509300760980001,2006,6885.6830632359,40,4,032,Siskiyou,147.9,0.05331295,123.7923,391.7012487118595,20.882749087512927,97.8442785515936,0.01,3.952835713499536
1201306060309300587520001,1538,7109.2577343223,40,4,032,Siskiyou,147.9,0.02758883,123.7923,168.88531277136875,4.659348183546122,102.50362673513973,0.01,168.88531277136875
1201506060509300930320001,2013,5698.2664302011,40,4,032,Siskiyou,147.9,0.03492699,123.7923,624.8752472501691,21.82501151195418,124.3286382470939,0.01,624.8752472501691
1201306060309700580020002,1563,1777.3144335806,40,1,032,Sonoma,8.2,0.18928701,6.8633999999999995,36.61731411492885,6.931181903045679,6.931181903045679,0.01,NA
1201006051009700714710001,872,6449.9735679587,40,2,032,Sonoma,8.2,0.01356749,6.8633999999999995,507.3076010579102,6.882890804277186,6.882890804277186,0.01,507.3076010579102
1201206060209700539790001,1341,6597.3256588267,40,3,032,Sonoma,8.2,0.03630084,6.8633999999999995,186.8493115036221,6.782786961003145,6.782786961003145,0.01,186.8493115036221
1201406060409700626530001,1797,6878.1893055315,40,3,032,Sonoma,8.2,0.0044713900000000004,6.8633999999999995,30.140795269462,0.1347712505599197,6.917558211563065,0.01,30.140795269462
1200906050909700677430001,653,7109.2577343223,40,4,032,Sonoma,8.2,0.0465013,6.8633999999999995,147.9919222263455,6.881816773023961,6.881816773023961,0.01,147.9919222263455
1200906050902300942470001,512,6597.3256588267,40,1,032,Humboldt,215.1,0.04968893,180.03869999999998,143.49709496270785,7.130217106805342,7.130217106805342,0.01,NA
1200706050702300561820001,52,7523.9589376441,40,1,032,Humboldt,215.1,0.00337014,180.03869999999998,11.971750165976385,0.04034647410436366,7.170563580909706,0.01,NA
1201606060602300700840001,2116,8231.4975334992,40,1,032,Humboldt,215.1,0.08153428,180.03869999999998,38.91033876498419,3.172526455759075,10.34309003666878,0.01,NA
1201006051002300684550001,733,7523.9589376441,40,1,032,Humboldt,215.1,0.06040926,180.03869999999998,73.68882180844611,4.451487195720091,14.794577232388871,0.01,NA
1200906050902300815340001,510,7523.9589376441,40,1,032,Humboldt,215.1,0.05757083,180.03869999999998,52.20248450567002,3.005340361053563,17.799917593442434,0.01,NA
1201006051002300772320001,735,7073.2366290025,40,1,032,Humboldt,215.1,0.03706827,180.03869999999998,43.52667122048528,1.6134584010021777,19.413375994444614,0.01,NA
1200706050702300773120001,63,7109.2577343223,40,1,032,Humboldt,215.1,0.00195524,180.03869999999998,88.05584616555407,0.17217031265673793,19.58554630710135,0.01,NA
1201306060302300627540001,1416,7109.2577343223,40,1,032,Humboldt,215.1,0.08371398,180.03869999999998,79.80881895334558,6.681113873683993,26.266660180785344,0.01,NA
1200906050902300752940001,507,7523.9589376441,40,1,032,Humboldt,215.1,0.09598942,180.03869999999998,92.01962841486801,8.8329107601587,35.09957094094404,0.01,NA
1200806050802300517720001,282,6709.6409011441,40,1,032,Humboldt,215.1,0.1030575,180.03869999999998,52.27139186869818,5.386958967508362,40.486529908452404,0.01,NA
1201006051002300860280001,740,7109.2577343223,40,1,032,Humboldt,215.1,0.03040479,180.03869999999998,72.60543821794899,2.2075531018747134,42.69408301032712,0.01,NA
1201606060602300592160001,2108,6597.3256588267,40,1,032,Humboldt,215.1,0.00309053,180.03869999999998,215.99616511222885,0.6675426281642967,43.36162563849142,0.01,NA
1201006051002300675280001,732,7109.2577343223,40,1,032,Humboldt,215.1,0.05583597,180.03869999999998,5.921613506854227,0.3306390341203074,43.69226467261172,0.01,NA
1200706050702300550080001,50,6530.1566309301,40,1,032,Humboldt,215.1,0.04596943,180.03869999999998,56.464449085127605,2.5956385397073376,46.28790321231906,0.01,NA
1201006051002300867360001,741,6173.6231501244,40,1,032,Humboldt,215.1,0.01040162,180.03869999999998,25.9408934844026,0.2698273164852318,46.55773052880429,0.01,NA
1201506060502300805890001,1876,6632.2504246947,40,1,032,Humboldt,215.1,0.01781992,180.03869999999998,168.8061143997484,3.0081114541143643,49.565841982918656,0.01,NA
1201306060302300850970001,1428,7523.9589376441,40,1,032,Humboldt,215.1,0.12092246,180.03869999999998,224.4731078652566,27.143840406912176,76.70968238983083,0.01,NA
1200806050802300860810001,292,7109.2577343223,40,1,032,Humboldt,215.1,0.02363382,180.03869999999998,85.53654525819226,2.0215553140539693,78.7312377038848,0.01,NA
1200806050802300670760001,288,6787.6748197653,40,1,032,Humboldt,215.1,0.01555552,180.03869999999998,14.531863965869354,0.22605070055836005,78.95728840444316,0.01,NA
1200706050702300564670001,53,6597.3256588267,40,1,032,Humboldt,215.1,0.01044465,180.03869999999998,128.91358435893818,1.3464572688745837,80.30374567331775,0.01,NA
1201106060102300734360001,955,4899.1504315048,40,1,032,Humboldt,215.1,0.11550254,180.03869999999998,52.32523060570847,6.043697041045067,86.34744271436281,0.01,NA
1201506060502300706120001,1870,7523.9589376441,40,1,032,Humboldt,215.1,0.11597115,180.03869999999998,93.26404975622074,10.815939103886139,97.16338181824895,0.01,NA
1201106060102300926070001,965,6583.7629316836,40,1,032,Humboldt,215.1,0.04505792,180.03869999999998,173.323613068874,7.80960149176828,104.97298331001723,0.01,NA
1201106060102300530220001,951,7109.2577343223,40,1,032,Humboldt,215.1,0.00170281,180.03869999999998,53.12469672018713,0.09046126482210184,105.06344457483934,0.01,NA
1201506060502300770930001,1873,7359.3129827435,40,1,032,Humboldt,215.1,0.08053183,180.03869999999998,125.72962088094253,10.125236454748514,115.18868102958784,0.01,NA
1201506060502300733850001,1872,5396.4813259998,40,1,032,Humboldt,215.1,0.06742906,180.03869999999998,24.958463799176645,1.68292575302251,116.87160678261036,0.01,NA
1201406060402300513300001,1634,5642.9692032331,40,1,032,Humboldt,215.1,0.01855447,180.03869999999998,61.08221862399865,1.1333481929924243,118.00495497560279,0.01,NA
1200706050702300626910001,55,4792.3028002428,40,1,032,Humboldt,215.1,0.091797,180.03869999999998,76.73369786607996,7.043923263012543,125.04887823861533,0.01,NA
1201506060502300781550001,1874,7523.9589376441,40,1,032,Humboldt,215.1,0.06078697,180.03869999999998,13.848531273335572,0.8418102550563112,125.89068849367163,0.01,NA
1201106060102300692800001,954,5493.159969218,40,1,032,Humboldt,215.1,0.01872257,180.03869999999998,43.462518853212494,0.8137300516055906,126.70441854527722,0.01,NA
1201206060202300860540001,1194,7109.2577343223,40,1,032,Humboldt,215.1,0.0366788,180.03869999999998,9.633889948042269,0.35335952262625275,127.05777806790348,0.01,NA
1201206060202300547480003,1182,1881.8778528228,40,1,032,Humboldt,215.1,0.13841818,180.03869999999998,112.0307471875495,15.50709212974072,142.5648701976442,0.01,NA
1201206060202300897810001,1196,7523.9589376441,40,1,032,Humboldt,215.1,0.03440753,180.03869999999998,30.71035124765288,1.056667331864154,143.62153752950834,0.01,NA
1201406060402300565040001,1638,9611.3997640759,40,1,032,Humboldt,215.1,0.03244245,180.03869999999998,162.62320010270523,5.275895038172009,148.89743256768037,0.01,NA
1201006051002300928390001,744,6992.2483182374,40,1,032,Humboldt,215.1,0.03034862,180.03869999999998,79.29527191970598,2.4065020752878272,151.3039346429682,0.01,NA
1201506060502300606560001,1866,5963.0119799383,40,1,032,Humboldt,215.1,0.04533605,180.03869999999998,171.4666640710234,7.773621255657121,159.07755589862532,0.01,NA
1201006051002300836290001,737,3046.750631294,40,1,032,Humboldt,215.1,0.0238089,180.03869999999998,227.52604680545613,5.417144895786425,164.49470079441173,0.01,NA
1201306060302300887710003,1430,2444.8454129791,40,1,032,Humboldt,215.1,0.00344498,180.03869999999998,63.232634738814156,0.21783516202251998,164.71253595643427,0.01,NA
1200706050702300501720001,47,7109.2577343223,40,1,032,Humboldt,215.1,0.04036066,180.03869999999998,6.443494029152304,0.2600636717226462,164.9725996281569,0.01,NA
1201506060502300705220001,1869,7523.9589376441,40,1,032,Humboldt,215.1,0.02583139,180.03869999999998,9.636533792026215,0.24892506263000805,165.2215246907869,0.01,NA
1200906050902300687700001,505,5958.738298355,40,1,032,Humboldt,215.1,0.04347952,180.03869999999998,73.85628056590267,3.211235627990776,168.4327603187777,0.01,NA
1200806050802300792750001,291,8231.4975334992,40,1,032,Humboldt,215.1,0.02341811,180.03869999999998,17.338052823616785,0.40602442820926843,168.83878474698696,0.01,NA
1201306060302300938910001,1431,7109.2577343223,40,1,032,Humboldt,215.1,0.05235864,180.03869999999998,130.57147605884063,6.836544909233455,175.6753296562204,0.01,NA
1201006051002300637710001,731,6797.8722713226,40,1,032,Humboldt,215.1,0.03147088,180.03869999999998,13.53486249590619,0.4259540334251642,176.10128368964558,0.01,NA
1200906050902300935920001,511,7109.2577343223,40,1,032,Humboldt,215.1,0.01001474,180.03869999999998,4.037618057465247,0.040435695064819505,176.1417193847104,0.01,NA
1201106060102300920880001,964,6984.8899389778,40,1,032,Humboldt,215.1,0.13789653,180.03869999999998,36.38377338802632,5.017196098515173,181.15891548322557,0.01,NA
1200806050802300913320001,294,6968.2890005803,40,2,032,Humboldt,215.1,0.01044805,180.03869999999998,208.28006258634275,2.1761205079052384,2.1761205079052384,0.01,208.28006258634275
1200806050802300583470001,285,8231.4975334992,40,2,032,Humboldt,215.1,0.06527007,180.03869999999998,486.79677922941477,31.773259856078447,33.949380363983686,0.01,486.79677922941477
1201506060502300606560002,1867,2268.4855535609,40,2,032,Humboldt,215.1,0.05975999,180.03869999999998,171.22609506830455,10.232469729020929,44.18185009300461,0.01,171.22609506830455
1200706050702300626910002,56,2731.6561374013,40,2,032,Humboldt,215.1,0.02320198,180.03869999999998,331.09079704075344,7.68196205112362,51.86381214412823,0.01,331.09079704075344
1200706050702300664370001,57,7109.2577343223,40,2,032,Humboldt,215.1,0.03231867,180.03869999999998,117.45534706253709,3.7960006014496055,55.65981274557784,0.01,117.45534706253709
1201206060202300975480001,1201,6524.6144366235,40,2,032,Humboldt,215.1,0.04488346,180.03869999999998,323.6449642290136,14.526305806174364,70.1861185517522,0.01,323.6449642290136
1201406060402300908950001,1648,6822.1013547131,40,2,032,Humboldt,215.1,0.02497544,180.03869999999998,1252.194604197125,31.274111205449046,101.46022975720125,0.01,1252.194604197125
1201606060602300589910001,2107,6885.6830632359,40,2,032,Humboldt,215.1,0.02190912,180.03869999999998,585.8671693200783,12.835834116693915,114.29606387389516,0.01,585.8671693200783
1201006051002300802370002,736,1792.3983693705,40,2,032,Humboldt,215.1,0.08268507,180.03869999999998,415.8808103280796,34.38713391363398,148.68319778752914,0.01,415.8808103280796
1200806050802300531210001,284,6612.3787159021,40,2,032,Humboldt,215.1,0.03494582,180.03869999999998,40.9976429598725,1.4326962512999717,150.1158940388291,0.01,40.9976429598725
1201606060602300964910001,2124,5642.9692032331,40,2,032,Humboldt,215.1,0.01924486,180.03869999999998,776.9704842646662,14.952688193805702,165.0685822326348,0.01,776.9704842646662
1201106060102300920150001,963,6904.4706649014,40,2,032,Humboldt,215.1,0.03102681,180.03869999999998,479.9653204375923,14.891792803806293,179.96037503644112,0.01,479.9653204375923
1201006051002300860280001,740,7109.2577343223,40,3,032,Humboldt,215.1,0.00823088,180.03869999999998,72.60543821794899,0.5976066493193519,0.5976066493193519,0.01,337.1549906724291
1200906050902300810540001,509,6787.6748197653,40,3,032,Humboldt,215.1,0.07505022,180.03869999999998,364.5603054214717,27.360331125148644,27.957937774467997,0.01,364.5603054214717
1201106060102300734360002,956,2624.8082819079,40,3,032,Humboldt,215.1,0.06886386,180.03869999999998,816.9812717535422,56.26048392065788,84.21842169512588,0.01,816.9812717535422
1200906050902300752940001,507,7523.9589376441,40,3,032,Humboldt,215.1,0.01593957,180.03869999999998,92.01962841486801,1.4667533084927777,85.68517500361865,0.01,290.0054472620718
1201006051002300867360001,741,6173.6231501244,40,3,032,Humboldt,215.1,0.03444531,180.03869999999998,25.9408934844026,0.8935421177472277,86.57871712136588,0.01,81.84683985133466
1200706050702300945760002,68,1696.9187049413,40,3,032,Humboldt,215.1,0.01693349,180.03869999999998,305.08365389480906,5.16613100239121,91.7448481237571,0.01,305.08365389480906
1201006051002300836290003,738,3367.3803839949,40,3,032,Humboldt,215.1,0.07309838,180.03869999999998,1004.9790833865044,73.46234292943839,165.2071910531955,0.01,1004.9790833865044
1201206060202300547480003,1182,1881.8778528228,40,3,032,Humboldt,215.1,0.11808332,180.03869999999998,112.0307471875495,13.228962569986507,178.43615362318198,0.01,450.5605445181957
1201606060602300964910001,2124,5642.9692032331,40,4,032,Humboldt,215.1,0.01354839,180.03869999999998,776.9704842646662,10.526699139306562,10.526699139306562,0.01,943.4962697760527
1200706050702300773120001,63,7109.2577343223,40,4,032,Humboldt,215.1,0.0129234,180.03869999999998,88.05584616555407,1.1379809223359214,11.664680061642484,0.01,404.7037695936831
1200706050602300734170001,12,6787.6748197653,40,4,032,Humboldt,215.1,0.04032099,180.03869999999998,247.38789620413186,9.97492488896784,21.639604950610323,0.01,247.38789620413186
1201006051002300675280001,732,7109.2577343223,40,4,032,Humboldt,215.1,0.02334855,180.03869999999998,5.921613506854227,0.13826108904546125,21.777866039655784,0.01,97.62977440833171
1200906050902300815340001,510,7523.9589376441,40,4,032,Humboldt,215.1,0.04390374,180.03869999999998,52.20248450567002,2.291884307090965,24.069750346746748,0.01,215.60027395706618
1200706050702300564670001,53,6597.3256588267,40,4,032,Humboldt,215.1,0.04501355,180.03869999999998,128.91358435893818,5.802858075220282,29.87260842196703,0.01,167.3330957614788
1201606060602300700840001,2116,8231.4975334992,40,4,032,Humboldt,215.1,0.00857939,180.03869999999998,38.91033876498419,0.3338269712969177,30.20643539326395,0.01,473.1883492881778
1201306060302300850970001,1428,7523.9589376441,40,4,032,Humboldt,215.1,0.01358155,180.03869999999998,224.4731078652566,3.0486927381273756,33.255128131391324,0.01,209.39840389774477
1201306060302300862440001,1429,8231.4975334992,40,4,032,Humboldt,215.1,0.06465739,180.03869999999998,1719.4555000357675,111.17550485345762,144.43063298484896,0.01,1719.4555000357675
1201506060502300606560001,1866,5963.0119799383,40,4,032,Humboldt,215.1,0.03072749,180.03869999999998,171.4666640710234,5.26874020557573,149.69937319042467,0.01,425.4089735845232
1201006051002300684550001,733,7523.9589376441,40,4,032,Humboldt,215.1,0.06525795,180.03869999999998,73.68882180844611,4.808781449134485,154.50815463955917,0.01,1.8952408100567555
1200706050702300626910002,56,2731.6561374013,40,4,032,Humboldt,215.1,0.05203729,180.03869999999998,331.09079704075344,17.229067821940827,171.73722246149998,0.01,9.126501348883146
