biosum_cond_id,ID,biosum_plot_id,lat,lon,elev
1201106060111500853960001,1155,120110606011150085396000,39.379046,-121.287537,1900
1201106060111500983420001,1156,120110606011150098342000,39.370215,-121.156615,2300
1201206020209300670970001,1157,120120602020930067097000,41.935031,-123.004601,6100
1201206060104500500690001,1158,120120606010450050069000,38.835124,-123.524286,1100
1201206060200300843200001,1159,120120606020030084320000,38.732357,-119.646904,6700
1201206060200300843200002,1160,120120606020030084320000,38.732357,-119.646904,6700
1201206060200700572670001,1161,120120606020070057267000,39.645906,-121.149906,4500
1201206060200700609280001,1162,120120606020070060928000,39.58239,-121.274808,2300
1201206060200700890920001,1163,120120606020070089092000,39.762606,-121.321775,3900
1201206060200700953850001,1164,120120606020070095385000,40.07026,-121.384744,6500
1201206060200900671130001,1165,120120606020090067113000,38.442212,-120.073741,4300
1201206060200900764720001,1166,120120606020090076472000,38.364326,-120.251524,5300
1201206060201500941900002,1167,120120606020150094190000,41.781043,-124.174184,100
1201206060201700636020001,1168,120120606020170063602000,38.694794,-120.729894,2500
1201206060201700676220001,1169,120120606020170067622000,38.74719,-120.12161,8300
1201206060201700688010001,1170,120120606020170068801000,38.708735,-120.438014,5100
1201206060201700806040001,1171,120120606020170080604000,38.797374,-120.241027,6700
1201206060201700912770001,1172,120120606020170091277000,38.87514,-120.45249,4900
1201206060201700958240001,1173,120120606020170095824000,38.807913,-120.570259,2900
1201206060201700959280001,1174,120120606020170095928000,38.658255,-120.557277,3100
1201206060201700978420001,1175,120120606020170097842000,38.692694,-120.235413,6100
1201206060201900815570001,1176,120120606020190081557000,37.10877,-119.223582,6500
1201206060201900852610001,1177,120120606020190085261000,36.993237,-119.095178,6500
1201206060202100593630001,1178,120120606020210059363000,39.667994,-122.701132,3900
1201206060202100639260001,1179,120120606020210063926000,39.620857,-122.885583,3700
1201206060202100752850001,1180,120120606020210075285000,39.526948,-122.672546,4900
1201206060202300547480002,1181,120120606020230054748000,40.852165,-123.848249,3100
1201206060202300547480003,1182,120120606020230054748000,40.852165,-123.848249,3100
1201206060202300566710001,1183,120120606020230056671000,40.816797,-123.993845,1500
1201206060202300578670001,1184,120120606020230057867000,41.159342,-123.746311,2700
1201206060202300578670002,1185,120120606020230057867000,41.159342,-123.746311,2700
1201206060202300619360001,1186,120120606020230061936000,41.002258,-123.738329,2500
1201206060202300626400001,1187,120120606020230062640000,40.513534,-123.955446,900
1201206060202300658000001,1188,120120606020230065800000,41.370033,-123.909206,700
1201206060202300718650001,1189,120120606020230071865000,40.703658,-123.648864,2900
1201206060202300777040001,1190,120120606020230077704000,40.726525,-123.801736,3100
1201206060202300793940001,1191,120120606020230079394000,40.696337,-124.128779,300
1201206060202300798260001,1192,120120606020230079826000,41.192468,-123.760831,2300
1201206060202300822880001,1193,120120606020230082288000,41.436166,-123.983751,700
1201206060202300860540001,1194,120120606020230086054000,41.041924,-123.867221,1500
1201206060202300891420001,1195,120120606020230089142000,41.31996,-123.769409,3700
1201206060202300897810001,1196,120120606020230089781000,40.313673,-124.207463,700
1201206060202300912320001,1197,120120606020230091232000,41.115066,-124.050467,700
1201206060202300916890001,1198,120120606020230091689000,40.845738,-123.661828,2500
1201206060202300920510001,1199,120120606020230092051000,40.208096,-123.741967,2100
1201206060202300920510002,1200,120120606020230092051000,40.208096,-123.741967,2100
1201206060202300975480001,1201,120120606020230097548000,41.198925,-123.924866,1900
1201206060202300977960001,1202,120120606020230097796000,40.045346,-123.550513,1300
1201206060202300978250001,1203,120120606020230097825000,40.033849,-123.841467,1300
1201206060202900600050001,1204,120120606020290060005000,35.372965,-118.508139,4700
1201206060202900683180001,1205,120120606020290068318000,35.21511,-118.649075,5900
1201206060202900945500001,1206,120120606020290094550000,34.863385,-119.228465,6100
1201206060203300586020001,1207,120120606020330058602000,39.474457,-123.010391,2900
1201206060203300625960001,1208,120120606020330062596000,39.315895,-122.978653,3900
1201206060203300968240001,1209,120120606020330096824000,38.819349,-122.754124,3300
1201206060203500504020001,1210,120120606020350050402000,40.741974,-121.129558,6300
1201206060203500565750001,1211,120120606020350056575000,40.934131,-120.802314,6500
1201206060203500618830001,1212,120120606020350061883000,40.483673,-120.942031,5900
1201206060203500788250001,1213,120120606020350078825000,40.571201,-121.10608,5900
1201206060203500834600001,1214,120120606020350083460000,40.758295,-120.81666,6500
1201206060203500838970001,1215,120120606020350083897000,40.649514,-120.935001,6700
1201206060203500843590001,1216,120120606020350084359000,40.780637,-120.986176,5700
1201206060203500903400001,1217,120120606020350090340000,41.084276,-120.853422,5100
1201206060203500929800001,1218,120120606020350092980000,40.257312,-121.054791,5900
1201206060203500968560001,1219,120120606020350096856000,40.775504,-121.274876,5700
1201206060203500980130001,1220,120120606020350098013000,40.315573,-120.91077,5900
1201206060203700833770001,1221,120120606020370083377000,34.237349,-117.902108,2100
1201206060203900842850001,1222,120120606020390084285000,37.305668,-119.398403,5700
1201206060203900858800001,1223,120120606020390085880000,37.421762,-119.542545,5300
1201206060203900944290001,1224,120120606020390094429000,37.477158,-119.431962,6900
1201206060204300664800001,1225,120120606020430066480000,37.558533,-119.860841,3700
1201206060204300720030002,1226,120120606020430072003000,37.451077,-119.694048,4500
1201206060204500506180001,1227,120120606020450050618000,39.723911,-123.684357,1900
1201206060204500534640001,1228,120120606020450053464000,39.571747,-123.632004,1100
1201206060204500584490001,1229,120120606020450058449000,39.0963,-123.573532,1300
1201206060204500613240001,1230,120120606020450061324000,38.898799,-123.395228,900
1201206060204500684330001,1231,120120606020450068433000,38.785285,-123.533627,700
1201206060204500692090001,1232,120120606020450069209000,39.814809,-123.041765,2500
1201206060204500750270001,1233,120120606020450075027000,39.652352,-123.005113,4700
1201206060204500772820001,1234,120120606020450077282000,39.278552,-123.598941,500
1201206060204500785930001,1235,120120606020450078593000,39.422114,-123.602815,700
1201206060204500802200001,1236,120120606020450080220000,38.836746,-123.229421,2700
1201206060204500821770001,1237,120120606020450082177000,39.394458,-123.472071,900
1201206060204500880490001,1238,120120606020450088049000,39.702748,-123.793256,100
1201206060204500880490002,1239,120120606020450088049000,39.702748,-123.793256,100
1201206060204500889020001,1240,120120606020450088902000,39.132197,-123.278779,2100
1201206060204500934080001,1241,120120606020450093408000,39.732178,-123.494975,1700
1201206060204500995240001,1242,120120606020450099524000,39.221121,-123.456058,500
1201206060204900678870001,1243,120120606020490067887000,41.911557,-120.62376,5300
1201206060204900703750001,1244,120120606020490070375000,41.379376,-121.186791,4500
1201206060204900715760001,1245,120120606020490071576000,41.950853,-120.792541,5500
1201206060204900738120001,1246,120120606020490073812000,41.287018,-121.042255,5700
1201206060204900742460001,1247,120120606020490074246000,41.261444,-121.361607,4900
1201206060204900742460002,1248,120120606020490074246000,41.261444,-121.361607,4900
1201206060204900764190001,1249,120120606020490076419000,41.425846,-121.049301,4700
1201206060204900795150001,1250,120120606020490079515000,41.189273,-121.273227,4900
1201206060204900795150002,1251,120120606020490079515000,41.189273,-121.273227,4900
1201206060204900861440001,1252,120120606020490086144000,41.464267,-120.262499,6300
1201206060204900865000001,1253,120120606020490086500000,41.751119,-120.31273,6100
1201206060204900885050001,1254,120120606020490088505000,41.618808,-120.252452,7100
1201206060205500574510001,1255,120120606020550057451000,38.369226,-122.391194,900
1201206060205500789120001,1256,120120606020550078912000,38.556378,-122.576371,900
1201206060205700837820001,1257,120120606020570083782000,39.387715,-120.215149,6300
1201206060205700875860001,1258,120120606020570087586000,39.357252,-120.471324,7300
1201206060205700944930001,1259,120120606020570094493000,39.174456,-121.088011,2100
1201206060205700960360001,1260,120120606020570096036000,39.341682,-120.804568,3900
1201206060206100539930001,1261,120120606020610053993000,39.165624,-120.759694,3900
1201206060206100591060001,1262,120120606020610059106000,39.040215,-120.462764,5500
1201206060206100633700001,1263,120120606020610063370000,39.208099,-120.183479,7300
1201206060206100660230001,1264,120120606020610066023000,38.765536,-121.1786,500
1201206060206100670600001,1265,120120606020610067060000,39.299268,-120.666234,5500
1201206060206100846770001,1266,120120606020610084677000,39.151446,-120.596167,5100
1201206060206100862370001,1267,120120606020610086237000,38.997989,-120.603887,4300
1201206060206100997830001,1268,120120606020610099783000,39.011222,-120.74247,1700
1201206060206300502180001,1269,120120606020630050218000,40.109221,-121.208026,4900
1201206060206300541630001,1270,120120606020630054163000,39.789254,-120.708482,5300
1201206060206300665450001,1271,120120606020630066545000,39.771652,-121.021477,5100
1201206060206300669880001,1272,120120606020630066988000,40.095523,-121.022786,5300
1201206060206300739810001,1273,120120606020630073981000,39.846566,-120.526336,5700
1201206060206300790870001,1274,120120606020630079087000,39.949067,-121.011865,3700
1201206060206300799560001,1275,120120606020630079956000,39.997158,-120.898584,4500
1201206060206300821040001,1276,120120606020630082104000,40.391199,-121.079607,5900
1201206060206300841410001,1277,120120606020630084141000,40.107942,-120.732088,5500
1201206060206300873510002,1278,120120606020630087351000,39.99836,-120.379676,5700
1201206060206300874090001,1279,120120606020630087409000,39.721142,-121.08689,5300
1201206060206300925480001,1280,120120606020630092548000,40.285488,-120.734313,5900
1201206060206300928110001,1281,120120606020630092811000,40.399983,-121.395977,6100
1201206060206300980230001,1282,120120606020630098023000,39.847303,-120.849925,5100
1201206060206300989780002,1283,120120606020630098978000,39.944892,-120.704057,5900
1201206060207100788350001,1284,120120606020710078835000,34.259083,-117.314823,4900
1201206060207900724800001,1285,120120606020790072480000,35.459343,-120.152331,1900
1201206060207900862670002,1286,120120606020790086267000,35.726916,-121.03708,1500
1201206060208100655110001,1287,120120606020810065511000,37.230792,-122.270332,900
1201206060208700615640001,1288,120120606020870061564000,37.108771,-122.089517,500
1201206060208700882160002,1289,120120606020870088216000,37.101962,-121.925631,1900
1201206060208900598730001,1290,120120606020890059873000,41.035663,-121.507059,3300
1201206060208900629740001,1291,120120606020890062974000,40.993222,-122.557627,4100
1201206060208900650470001,1292,120120606020890065047000,41.090467,-122.398281,3700
1201206060208900663530001,1293,120120606020890066353000,40.848908,-121.74635,4300
1201206060208900799650001,1294,120120606020890079965000,40.67455,-121.738183,4900
1201206060208900812190001,1295,120120606020890081219000,40.597357,-121.596255,5700
1201206060208900831910001,1296,120120606020890083191000,41.04581,-121.971018,2700
1201206060208900838660001,1297,120120606020890083866000,40.523504,-121.716253,4100
1201206060208900875200001,1298,120120606020890087520000,41.158579,-122.144701,3100
1201206060208900878340001,1299,120120606020890087834000,40.848344,-122.554097,3100
1201206060208900893970001,1300,120120606020890089397000,41.076189,-121.62281,3300
1201206060208900937870001,1301,120120606020890093787000,40.456766,-122.685242,1700
1201206060208900979880001,1302,120120606020890097988000,41.019053,-121.803652,4100
1201206060209100544690001,1303,120120606020910054469000,39.529158,-120.210155,6700
1201206060209100570970001,1304,120120606020910057097000,39.453059,-120.970878,4100
1201206060209100600350001,1305,120120606020910060035000,39.502462,-120.838023,5700
1201206060209100646920001,1306,120120606020910064692000,39.607463,-120.969194,4500
1201206060209100706070001,1307,120120606020910070607000,39.695591,-120.520099,5100
1201206060209100856510001,1308,120120606020910085651000,39.505426,-120.907958,4900
1201206060209100889320001,1309,120120606020910088932000,39.49506,-120.327049,6500
1201206060209300500030001,1310,120120606020930050003000,41.687014,-123.474287,2500
1201206060209300534240001,1311,120120606020930053424000,41.263043,-122.800061,6300
1201206060209300550600002,1312,120120606020930055060000,41.749465,-122.856503,5500
1201206060209300558360001,1313,120120606020930055836000,41.347874,-123.454825,2300
1201206060209300580290001,1314,120120606020930058029000,41.533893,-121.573023,6100
1201206060209300597560001,1315,120120606020930059756000,41.344798,-121.823227,5300
1201206060209300599590001,1316,120120606020930059959000,41.94002,-122.744247,4700
1201206060209300603430001,1317,120120606020930060343000,41.845782,-123.542779,3300
1201206060209300669170001,1318,120120606020930066917000,41.738907,-123.342409,1500
1201206060209300676320001,1319,120120606020930067632000,41.312858,-122.159471,5300
1201206060209300686080001,1320,120120606020930068608000,41.24569,-121.670408,3900
1201206060209300709260001,1321,120120606020930070926000,41.649782,-122.20176,5100
1201206060209300713630001,1322,120120606020930071363000,41.219867,-123.078575,4100
1201206060209300713920001,1323,120120606020930071392000,41.939059,-123.059973,5500
1201206060209300722380001,1324,120120606020930072238000,41.539159,-123.472106,3100
1201206060209300731060001,1325,120120606020930073106000,41.492479,-121.824703,5300
1201206060209300732510001,1326,120120606020930073251000,41.716358,-123.194675,5700
1201206060209300740680001,1327,120120606020930074068000,41.623203,-122.711666,3300
1201206060209300745970001,1328,120120606020930074597000,41.790419,-122.687266,2900
1201206060209300772990001,1329,120120606020930077299000,41.482037,-122.658069,5300
1201206060209300786510001,1330,120120606020930078651000,41.897096,-123.353715,3500
1201206060209300830830001,1331,120120606020930083083000,41.741681,-123.012068,2500
1201206060209300857610001,1332,120120606020930085761000,41.396491,-123.597719,2900
1201206060209300860980001,1333,120120606020930086098000,41.187923,-121.831418,5300
1201206060209300901300001,1334,120120606020930090130000,41.7797,-122.217682,6300
1201206060209300929910001,1335,120120606020930092991000,41.538544,-121.694637,6100
1201206060209300942390001,1336,120120606020930094239000,41.357151,-121.989463,4100
1201206060209300959930001,1337,120120606020930095993000,41.545576,-123.669109,4300
1201206060209300984250001,1338,120120606020930098425000,41.887331,-122.877191,3500
1201206060209300989620001,1339,120120606020930098962000,41.638242,-121.708882,5500
1201206060209700512330001,1340,120120606020970051233000,38.360983,-122.532864,500
1201206060209700539790001,1341,120120606020970053979000,38.741963,-123.373721,900
1201206060209700594600001,1342,120120606020970059460000,38.496335,-123.03033,700
1201206060209700923870001,1343,120120606020970092387000,38.674063,-122.896611,700
1201206060210300659910001,1344,120120606021030065991000,40.253098,-121.540619,5700
1201206060210300661120001,1345,120120606021030066112000,39.8213,-122.749007,5100
1201206060210300664070001,1346,120120606021030066407000,40.11759,-121.510112,5300
1201206060210300773510001,1347,120120606021030077351000,40.002204,-122.757496,5500
1201206060210300781860001,1348,120120606021030078186000,40.404872,-121.753769,3900
1201206060210300781860003,1349,120120606021030078186000,40.404872,-121.753769,3900
1201206060210300930940001,1350,120120606021030093094000,39.949474,-122.901684,4700
1201206060210500501890002,1351,120120606021050050189000,40.954744,-122.752587,3300
1201206060210500537700001,1352,120120606021050053770000,40.600353,-123.464013,2300
1201206060210500570350001,1353,120120606021050057035000,40.288391,-123.109412,4100
1201206060210500593180001,1354,120120606021050059318000,40.430571,-123.454803,4100
1201206060210500594740001,1355,120120606021050059474000,40.553301,-123.326539,4100
1201206060210500599050001,1356,120120606021050059905000,40.90354,-123.524213,2300
1201206060210500635930001,1357,120120606021050063593000,41.12868,-122.458358,6300
1201206060210500754990001,1358,120120606021050075499000,40.596851,-123.020081,3900
1201206060210500798490001,1359,120120606021050079849000,40.401077,-123.312733,3700
1201206060210500827890001,1360,120120606021050082789000,40.053175,-123.262925,3700
1201206060210500854770001,1361,120120606021050085477000,40.233065,-123.252935,3900
1201206060210500896850001,1362,120120606021050089685000,40.80582,-122.871545,3300
1201206060210500925940001,1363,120120606021050092594000,40.111593,-123.414322,2900
1201206060210500925940002,1364,120120606021050092594000,40.111593,-123.414322,2900
1201206060210500944100001,1365,120120606021050094410000,40.60676,-123.138796,3500
1201206060210500951210001,1366,120120606021050095121000,40.759569,-123.002881,2500
1201206060210500968690001,1367,120120606021050096869000,41.144646,-122.605848,4500
1201206060210500971210001,1368,120120606021050097121000,40.783571,-122.685255,3100
1201206060210700521870001,1369,120120606021070052187000,35.892963,-118.382018,7700
1201206060210700668120001,1370,120120606021070066812000,35.834682,-118.55148,6500
1201206060210700906010001,1371,120120606021070090601000,36.170176,-118.29367,8900
1201206060210700918320001,1372,120120606021070091832000,36.018978,-118.290745,8500
1201206060210900635250001,1373,120120606021090063525000,38.246575,-120.076217,5700
1201206060210900637150001,1374,120120606021090063715000,38.339006,-119.852093,6900
1201206060210900718750001,1375,120120606021090071875000,38.101364,-120.07007,5900
1201206060210900770010001,1376,120120606021090077001000,38.191242,-120.230373,4300
1201206060210900865340001,1377,120120606021090086534000,38.02741,-120.190549,3500
1201206060210900959080001,1378,120120606021090095908000,37.929555,-120.029975,4300
1201206060211500505430001,1379,120120606021150050543000,39.477914,-121.113061,2900
1201206060211500505430002,1380,120120606021150050543000,39.477914,-121.113061,2900
1201206060211500978140001,1381,120120606021150097814000,39.421473,-121.272303,2500
1201306020301500943840001,1382,120130602030150094384000,41.9607,-123.723146,2300
1201306060300300695890001,1383,120130606030030069589000,38.640437,-119.766545,8100
1201306060300300827660001,1384,120130606030030082766000,38.688036,-119.64754,7500
1201306060300300897450001,1385,120130606030030089745000,38.589741,-119.70063,6700
1201306060300500574810001,1386,120130606030050057481000,38.456904,-120.509797,2900
1201306060300700585380002,1387,120130606030070058538000,39.962426,-121.465436,5700
1201306060300700585780002,1388,120130606030070058578000,39.679137,-121.596398,700
1201306060300700595550001,1389,120130606030070059555000,39.70889,-121.283569,2700
1201306060300700770750001,1390,120130606030070077075000,39.55808,-121.233288,2900
1201306060300900520730002,1391,120130606030090052073000,38.367796,-120.37853,6900
1201306060300900542160001,1392,120130606030090054216000,38.480499,-120.240408,4300
1201306060300900544040001,1393,120130606030090054404000,38.408014,-120.368797,4700
1201306060300900544040002,1394,120130606030090054404000,38.408014,-120.368797,4700
1201306060300900813210001,1395,120130606030090081321000,38.2598,-120.347279,4100
1201306060300900922530001,1396,120130606030090092253000,38.315097,-120.514672,2700
1201306060301100799750001,1397,120130606030110079975000,39.227816,-122.623565,2900
1201306060301100799750002,1398,120130606030110079975000,39.227816,-122.623565,2900
1201306060301500932550001,1399,120130606030150093255000,41.570811,-124.09206,500
1201306060301500935400001,1400,120130606030150093540000,41.918418,-124.071302,1100
1201306060301500946780001,1401,120130606030150094678000,41.43502,-123.728287,3900
1201306060301700516120001,1402,120130606030170051612000,38.761161,-120.850237,1900
1201306060301700542580001,1403,120130606030170054258000,38.612335,-120.564384,3500
1201306060301700604440001,1404,120130606030170060444000,38.605369,-120.371609,5700
1201306060301700663040001,1405,120130606030170066304000,38.572645,-120.680066,2500
1201306060301700730330001,1406,120130606030170073033000,38.797378,-120.103991,6900
1201306060301700789040001,1407,120130606030170078904000,38.798608,-120.53128,4300
1201306060301700956770001,1408,120130606030170095677000,38.657584,-120.2476,6900
1201306060301700972970001,1409,120130606030170097297000,38.758041,-120.42877,4100
1201306060301900687400001,1410,120130606030190068740000,36.895606,-119.029726,5300
1201306060301900721180001,1411,120130606030190072118000,37.082351,-119.223445,6100
1201306060301900969290001,1412,120130606030190096929000,37.047479,-119.042013,7500
1201306060302100675870002,1413,120130606030210067587000,39.562255,-122.658364,3300
1201306060302100976680001,1414,120130606030210097668000,39.740994,-122.855004,6300
1201306060302300555670001,1415,120130606030230055567000,40.773608,-123.965495,1700
1201306060302300627540001,1416,120130606030230062754000,41.396732,-123.905702,1300
1201306060302300637530001,1417,120130606030230063753000,41.301678,-123.725918,3300
1201306060302300648320001,1418,120130606030230064832000,41.235015,-123.921902,1100
1201306060302300656820001,1419,120130606030230065682000,41.135224,-123.70249,700
1201306060302300656820002,1420,120130606030230065682000,41.135224,-123.70249,700
1201306060302300672680001,1421,120130606030230067268000,40.283274,-124.200734,700
1201306060302300693800001,1422,120130606030230069380000,40.955385,-123.650803,1500
1201306060302300699190001,1423,120130606030230069919000,41.109994,-123.544244,4500
1201306060302300757230001,1424,120130606030230075723000,40.457763,-123.898928,1300
1201306060302300784150001,1425,120130606030230078415000,40.408523,-124.059072,2100
1201306060302300801100001,1426,120130606030230080110000,41.259718,-123.539495,1900
1201306060302300803880001,1427,120130606030230080388000,40.314572,-123.582601,4500
1201306060302300850970001,1428,120130606030230085097000,41.098033,-124.024308,900
1201306060302300862440001,1429,120130606030230086244000,40.426638,-123.749635,2100
1201306060302300887710003,1430,120130606030230088771000,40.759697,-123.796105,3300
1201306060302300938910001,1431,120130606030230093891000,40.72158,-124.100694,100
1201306060302300941080001,1432,120130606030230094108000,40.806147,-123.648985,3300
1201306060302300976200001,1433,120130606030230097620000,40.658309,-123.595226,5300
1201306060302900927650001,1434,120130606030290092765000,35.437472,-118.333327,6500
1201306060303300623360001,1435,120130606030330062336000,39.565217,-122.821681,5300
1201306060303300638140001,1436,120130606030330063814000,39.111325,-122.764617,3300
1201306060303300884850001,1437,120130606030330088485000,38.895303,-122.88486,2700
1201306060303300962380001,1438,120130606030330096238000,39.375682,-122.954079,2700
1201306060303500528410002,1439,120130606030350052841000,40.547522,-121.067695,5700
1201306060303500633870001,1440,120130606030350063387000,40.642289,-121.253242,5500
1201306060303500688230002,1441,120130606030350068823000,40.690528,-120.941616,5500
1201306060303500733330001,1442,120130606030350073333000,40.796484,-121.264613,5300
1201306060303500787670001,1443,120130606030350078767000,41.048493,-120.817631,5900
1201306060303500791780001,1444,120130606030350079178000,40.376667,-121.05102,5500
1201306060303500878130001,1445,120130606030350087813000,40.524554,-120.90258,5900
1201306060303500926490001,1446,120130606030350092649000,40.409685,-120.759718,4900
1201306060303900573090001,1447,120130606030390057309000,37.37038,-119.540933,4700
1201306060303900962720001,1448,120130606030390096272000,37.354624,-119.388952,5100
1201306060304100572940001,1449,120130606030410057294000,38.147006,-122.638352,700
1201306060304300751090001,1450,120130606030430075109000,37.51428,-119.836374,3100
1201306060304300888900001,1451,120130606030430088890000,37.479323,-119.967511,2300
1201306060304300934340002,1452,120130606030430093434000,37.495403,-119.671569,5900
1201306060304500568870002,1453,120130606030450056887000,39.383613,-123.09297,1500
1201306060304500568870003,1454,120130606030450056887000,39.383613,-123.09297,1500
1201306060304500580220001,1455,120130606030450058022000,39.027707,-123.665795,900
1201306060304500600720001,1456,120130606030450060072000,39.306731,-123.569384,700
1201306060304500668480001,1457,120130606030450066848000,39.814689,-123.804776,1100
1201306060304500708450001,1458,120130606030450070845000,39.545257,-123.10913,3700
1201306060304500768270001,1459,120130606030450076827000,39.174355,-123.687059,700
1201306060304500797650001,1460,120130606030450079765000,39.734722,-123.167905,2300
1201306060304500812540001,1461,120130606030450081254000,39.488988,-123.27751,2300
1201306060304500868640001,1462,120130606030450086864000,39.859569,-123.012412,4700
1201306060304500907680001,1463,120130606030450090768000,39.209057,-123.409141,700
1201306060304500913430001,1464,120130606030450091343000,39.207485,-123.071959,1500
1201306060304900503110001,1465,120130606030490050311000,41.455782,-121.34505,4500
1201306060304900750950002,1466,120130606030490075095000,41.301117,-121.349936,4500
1201306060304900875330001,1467,120130606030490087533000,41.428062,-121.120704,5500
1201306060304900914720001,1468,120130606030490091472000,41.896118,-120.296482,5700
1201306060305100518460001,1469,120130606030510051846000,38.375707,-119.572554,9300
1201306060305100529340001,1470,120130606030510052934000,37.591538,-118.621293,7300
1201306060305300641120001,1471,120130606030530064112000,36.087954,-121.06336400000001,500
1201306060305300667500001,1472,120130606030530066750000,36.56446,-121.838028,500
1201306060305700786410001,1473,120130606030570078641000,39.439191,-120.147912,5900
1201306060305700852480001,1474,120130606030570085248000,39.244995,-120.912693,2500
1201306060305700996420001,1475,120130606030570099642000,39.395112,-120.9357,4100
1201306060306100581340001,1476,120130606030610058134000,38.949806,-120.563974,4700
1201306060306100631550001,1477,120130606030610063155000,39.106974,-120.60405,4900
1201306060306100696000001,1478,120130606030610069600000,39.046414,-120.739605,3900
1201306060306100801340001,1479,120130606030610080134000,39.024606,-120.909939,3100
1201306060306100802680002,1480,120130606030610080268000,39.251555,-120.131744,7500
1201306060306100975190001,1481,120130606030610097519000,39.100282,-120.42257,6300
1201306060306300586800001,1482,120130606030630058680000,39.678689,-121.123275,4900
1201306060306300587810001,1483,120130606030630058781000,39.849911,-121.152946,5900
1201306060306300587880001,1484,120130606030630058788000,40.050727,-121.015172,4100
1201306060306300595170001,1485,120130606030630059517000,39.768696,-120.967742,5300
1201306060306300617500001,1486,120130606030630061750000,40.324099,-121.245019,4900
1201306060306300617500003,1487,120130606030630061750000,40.324099,-121.245019,4900
1201306060306300650300001,1488,120130606030630065030000,39.976238,-120.944718,3700
1201306060306300683270002,1489,120130606030630068327000,39.93856,-120.677878,6300
1201306060306300739470001,1490,120130606030630073947000,40.198017,-121.335672,5700
1201306060306300746080001,1491,120130606030630074608000,40.039791,-120.51505,5500
1201306060306300752200001,1492,120130606030630075220000,40.025615,-120.860588,5900
1201306060306300772190001,1493,120130606030630077219000,40.220892,-121.011976,5100
1201306060306300772190002,1494,120130606030630077219000,40.220892,-121.011976,5100
1201306060306300792340001,1495,120130606030630079234000,40.004669,-121.146625,5100
1201306060306300812760001,1496,120130606030630081276000,39.887453,-120.509336,5900
1201306060306300918760001,1497,120130606030630091876000,40.084843,-120.371517,5700
1201306060306300928360001,1498,120130606030630092836000,39.742237,-120.636184,5100
1201306060306300970640001,1499,120130606030630097064000,40.351017,-121.333906,4900
1201306060306300997770001,1500,120130606030630099777000,39.890357,-120.969823,5700
1201306060307100616280001,1501,120130606030710061628000,34.24066,-116.717263,7500
1201306060307100628520001,1502,120130606030710062852000,34.25148,-117.00245,7300
1201306060307100951090001,1503,120130606030710095109000,34.194357,-116.868987,6700
1201306060307900583730001,1504,120130606030790058373000,35.604517,-121.013694,900
1201306060307900615690002,1505,120130606030790061569000,35.645426,-120.856583,1700
1201306060308100820700001,1506,120130606030810082070000,37.349547,-122.223511,1100
1201306060308500750120001,1507,120130606030850075012000,37.107373,-121.294076,700
1201306060308700549420001,1508,120130606030870054942000,37.152028,-122.044831,1100
1201306060308700644540001,1509,120130606030870064454000,37.062934,-121.921841,900
1201306060308700954440001,1510,120130606030870095444000,37.023407,-121.743203,1300
1201306060308900545200001,1511,120130606030890054520000,41.12696,-121.77788,5300
1201306060308900551360001,1512,120130606030890055136000,40.694328,-121.395278,5100
1201306060308900575130001,1513,120130606030890057513000,40.802952,-122.030121,1300
1201306060308900600420001,1514,120130606030890060042000,40.643368,-121.584789,5300
1201306060308900656630001,1515,120130606030890065663000,40.993667,-121.774436,2500
1201306060308900681750001,1516,120130606030890068175000,40.48798,-121.694347,4500
1201306060308900681750003,1517,120130606030890068175000,40.48798,-121.694347,4500
1201306060308900687080001,1518,120130606030890068708000,40.775525,-121.585079,4700
1201306060308900706890001,1519,120130606030890070689000,40.872709,-122.54883,4100
1201306060308900740560001,1520,120130606030890074056000,41.106112,-121.622685,3900
1201306060308900795250002,1521,120130606030890079525000,40.638033,-121.551246,5500
1201306060308900809090001,1522,120130606030890080909000,40.759642,-122.69096,3500
1201306060308900811730001,1523,120130606030890081173000,41.088424,-122.100833,3300
1201306060308900811730003,1524,120130606030890081173000,41.088424,-122.100833,3300
1201306060308900822720001,1525,120130606030890082272000,40.937193,-121.893665,3100
1201306060308900849320001,1526,120130606030890084932000,41.09392,-121.904302,3900
1201306060308900887370001,1527,120130606030890088737000,40.795659,-121.84204,3900
1201306060308900929620002,1528,120130606030890092962000,40.830313,-121.7143,3900
1201306060308900966140001,1529,120130606030890096614000,40.390179,-122.913059,2900
1201306060309100570880001,1530,120130606030910057088000,39.55497,-120.972077,4500
1201306060309100622460001,1531,120130606030910062246000,39.632487,-120.616612,6500
1201306060309100703710002,1532,120130606030910070371000,39.624682,-120.023248,5700
1201306060309100896410001,1533,120130606030910089641000,39.549934,-120.462048,7700
1201306060309100896410002,1534,120130606030910089641000,39.549934,-120.462048,7700
1201306060309100930160001,1535,120130606030910093016000,39.552489,-120.788556,3100
1201306060309300552300001,1536,120130606030930055230000,41.630252,-121.825623,4700
1201306060309300558180001,1537,120130606030930055818000,41.546825,-122.004728,7500
1201306060309300587520001,1538,120130606030930058752000,41.970497,-123.024772,4900
1201306060309300588810001,1539,120130606030930058881000,41.58902,-121.691508,6300
1201306060309300592450001,1540,120130606030930059245000,41.750489,-122.181305,5300
1201306060309300600640001,1541,120130606030930060064000,41.857077,-122.840431,2300
1201306060309300603930001,1542,120130606030930060393000,41.996059,-122.717109,4500
1201306060309300604810001,1543,120130606030930060481000,41.664686,-123.469667,2300
